date,open,high,low,close
2026-03-16,100.93,102.44,92.93,93.5
2026-03-17,94.41,98.42,93.83,96.21
2026-03-18,96.0,100.55,91.96,96.32
2026-03-19,99.13,101.48,92.8,96.14
2026-03-20,95.0,99.67,93.42,98.32
2026-03-23,100.51,101.67,84.37,88.13
2026-03-24,88.78,93.36,86.34,92.35
2026-03-25,88.49,91.73,86.46,90.32
2026-03-26,91.38,95.44,89.51,94.48
2026-03-27,93.31,101.24,92.08,99.64
2026-03-30,102.6,105.36,99.43,102.88
2026-03-31,105.07,106.86,99.62,101.38
2026-04-01,101.72,103.31,96.5,100.12
2026-04-02,98.92,113.97,97.5,111.54
2026-04-06,112.96,115.48,108.89,112.41
2026-04-07,112.62,117.63,109.2,112.95
2026-04-08,108.74,109.19,91.05,94.41
2026-04-09,96.78,102.7,95.25,97.87
2026-04-10,98.23,100.42,95.51,96.57
2026-04-13,102.0,105.63,97.03,99.08
2026-04-14,97.99,98.0,91.06,91.28
2026-04-15,92.02,93.3,86.96,91.29
2026-04-16,91.47,95.44,90.52,94.69
2026-04-17,93.18,94.04,80.56,83.85
2026-04-20,89.0,91.2,87.02,89.61
2026-04-21,87.89,94.45,87.76,92.13
2026-04-22,90.0,93.73,87.64,92.96
2026-04-23,92.9,98.39,92.3,95.85
2026-04-24,96.62,97.85,92.68,94.4
2026-04-27,95.6,97.67,94.59,96.37
2026-04-28,96.67,101.85,96.24,99.93
2026-04-29,99.71,108.6,98.42,106.88
2026-04-30,109.07,110.93,103.34,105.07
2026-05-01,105.14,106.65,99.3,101.94
2026-05-04,99.73,107.46,99.11,106.42
2026-05-05,104.93,105.48,101.08,102.27
2026-05-06,102.7,102.7,88.66,95.08
2026-05-07,96.3,97.99,89.85,94.81
2026-05-08,98.25,98.64,93.82,95.42
2026-05-11,98.19,100.37,96.13,98.07
2026-05-12,98.39,102.72,98.0,102.18
2026-05-13,102.16,103.67,100.56,101.02
2026-05-14,101.02,102.35,99.39,101.17
2026-05-15,102.06,106.0,101.48,105.42
2026-05-18,106.0,109.47,102.65,108.66
2026-05-19,107.11,109.24,106.76,107.77
2026-05-20,104.12,104.45,96.94,98.26
2026-05-21,98.95,102.66,95.76,96.35
2026-05-22,98.0,99.43,94.73,96.6
2026-05-26,93.88,94.7,89.41,93.89
2026-05-27,93.39,93.69,87.77,88.68
2026-05-28,89.11,92.52,87.11,88.9
2026-05-29,88.55,89.02,86.35,87.36
2026-06-01,88.5,94.78,88.45,92.16
2026-06-02,92.45,94.0,90.12,93.76
2026-06-03,93.45,97.0,93.45,96.02
2026-06-04,95.75,95.91,91.91,93.04
2026-06-05,92.82,93.63,89.68,90.54
2026-06-08,93.0,95.47,90.39,91.3
2026-06-09,91.28,91.55,85.95,88.2
2026-06-10,89.4,91.87,87.39,90.03
2026-06-11,92.25,93.64,85.74,87.71
2026-06-12,86.64,87.23,83.2,84.88
2026-06-15,81.4,82.42,79.7,80.75
2026-06-16,81.1,81.58,75.52,76.05
2026-06-17,76.59,80.03,74.59,76.79
2026-06-18,75.53,76.99,73.58,76.6
2026-06-22,78.93,78.96,74.45,74.82
2026-06-23,74.14,74.45,72.48,73.21
2026-06-24,73.13,73.18,69.63,70.34
2026-06-25,69.95,72.5,68.9,71.92
2026-06-26,71.44,71.86,68.56,69.23
2026-06-29,70.5,71.15,69.32,70.75
2026-06-30,70.43,71.6,69.22,69.5
2026-07-01,69.98,70.19,67.92,68.58
2026-07-02,68.03,68.8,67.04,68.69
2026-07-06,68.68,69.21,67.82,68.55
2026-07-07,68.58,72.51,68.58,70.44
2026-07-08,72.38,76.08,71.75,73.52
2026-07-09,74.95,75.13,71.42,72.08
2026-07-10,71.86,73.16,70.77,71.41
2026-07-13,73.69,78.58,72.61,78.14
2026-07-14,78.04,81.27,77.84,79.34
2026-07-15,79.74,80.93,78.19,79.6
2026-07-16,80.0,80.87,78.58,78.95
2026-07-17,79.57,82.76,78.61,82.49
2026-07-20,83.76,85.39,80.27,83.23
2026-07-21,83.48,85.8,82.25,84.91
2026-07-22,84.69,88.61,84.44,86.83
2026-07-23,87.72,93.5,87.32,92.19
2026-07-24,92.55,92.83,87.68,89.31
2026-07-27,86.12,86.2,81.63,82.61
2026-07-28,82.0,82.43,77.78,79.26
2026-07-29,80.04,85.57,79.92,84.46
2026-07-30,84.65,85.94,82.97,83.59
2026-07-31,83.92,86.87,81.06,84.67
2026-08-04,80.1,81.28,79.62,81.11
